molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL4855116,2.8,nM,[2H]C([2H])([2H])c1nnn(C)c1-c1cnc2c3c(F)cc(C(C)(C)O)cc3n([C@H](c3cc(C)on3)C3CCOCC3)c2c1,8.55284196865778,521.2629973100001,9,1,4.972340000000004,True
CHEMBL3787680,3.0,nM,CCS(=O)(=O)c1ccc(OC2CCCCC2)c(-c2cn(C)c(=O)c3[nH]c(-c4cnn(C5CCNCC5)c4)cc23)c1,8.522878745280337,563.2566256640001,8,2,4.826700000000004,True
CHEMBL4088097,3.0,nM,CCOC(=O)CC1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-c2cn(C)c(=O)cc21,8.522878745280337,450.13463489599997,6,0,4.559600000000004,True
CHEMBL3984289,3.0,nM,COCCN1CCC(Nc2cc(N(C)Cc3ccccc3)nn3c(C)nnc23)CC1,8.522878745280337,409.2590086120001,8,1,2.5918200000000002,True
CHEMBL4227923,3.0,nM,CCCOc1ccc(S(=O)(=O)CC)cc1-c1cn(C)c(=O)c2ccc(-c3cnn(C)c3)cc12,8.522878745280337,465.172227344,7,0,4.188400000000003,True
CHEMBL3983439,3.0,nM,Cc1nnc2c(NC3CCN(C)CC3)cc(N(C)Cc3ccccc3)nn12,8.522878745280337,365.23279386400003,7,1,2.5752200000000007,True
CHEMBL4165389,3.0,nM,Cc1nnn2c1-c1ccc(-c3nn[nH]n3)cc1N(c1ccc(Cl)cc1)CC2,8.522878745280337,378.11082016,7,1,3.2387200000000016,True
CHEMBL3960956,3.0,nM,CCN1CCC(Nc2cc(N(C)Cc3ccccc3)nn3c(C)nnc23)CC1,8.522878745280337,379.2484439280001,7,1,2.965320000000001,True
CHEMBL3943040,3.0,nM,Cc1nnc2c(NC3CCN(C)CC3)cc(-c3cn(C)nc3Cc3ccccc3)nn12,8.522878745280337,416.243692896,8,1,2.9301200000000014,True
CHEMBL3977798,3.0,nM,Cc1nnc2c(NC3CCN(C)CC3)cc(-c3[nH]c4ccccc4c3Cc3ccccc3)nn12,8.522878745280337,451.24844392800003,6,2,4.677920000000004,True
CHEMBL4787589,3.3,nM,COC(=O)c1cc2c(cc1CS(C)(=O)=O)-c1cn(C)c(=O)c3[nH]cc(c13)CN2c1ncc(C#CCN)cc1F,8.481486060122112,549.148218088,9,2,2.3608000000000002,True
CHEMBL3895096,3.48,nM,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)N/N=C/c1ncc[nH]1)c1nnc(C)n1-2,8.45842075605342,492.1247559720002,8,2,4.063060000000004,True
CHEMBL4217457,3.6,nM,Cn1cc2c3c(c[nH]c3c1=O)CN(c1ccc(F)cc1F)c1ccc(CS(C)(=O)=O)cc1-2,8.443697499232712,455.11151890799994,5,1,4.008100000000002,True
CHEMBL4208136,3.7,nM,Cn1cc2c3c(c[nH]c3c1=O)CN(C1CCC(F)(F)CC1)c1ccc(CS(C)(=O)=O)cc1-2,8.431798275933005,461.15846909999993,5,1,3.9761000000000033,True
CHEMBL3895799,3.8,nM,Cc1cccc(C(O)(c2cc(-c3c(C)noc3C)cc3[nH]c(C4CC4)nc23)C2CCCO2)n1,8.42021640338319,444.216140756,6,2,4.830460000000004,True
CHEMBL4763504,3.9,nM,COc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NCc3ccc(C(=O)Nc4ccccc4N)cc3)cc12,8.4089353929735,579.2481691560001,7,5,4.534100000000001,True
CHEMBL4167996,4.0,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C)nn3C3CCCC3)c12,8.397940008672037,471.2382731680001,8,2,6.063580000000004,True
CHEMBL3945286,4.0,nM,Cc1noc(C)c1-c1cc(C(O)(c2nccs2)c2nccs2)c2nc(C3CC3)[nH]c2c1,8.397940008672037,449.0980168480001,8,2,4.909340000000003,True
CHEMBL5172933,4.0,nM,Cc1nnn(C)c1-c1cnc2c3ccc(C(C)C)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,8.397940008672037,479.268510676,6,0,6.432820000000007,True
CHEMBL3967321,4.0,nM,COCCN1CCC(Nc2cc(-c3cn(C)nc3Cc3ccccc3)nn3c(C)nnc23)CC1,8.397940008672037,460.2699076440001,9,1,2.946720000000002,True
CHEMBL4213045,4.1,nM,CCS(=O)(=O)Nc1cnc2c(c1)-c1cn(C)c(=O)c3[nH]cc(c13)CN2c1ccc(F)cc1F,8.387216143280265,471.1176669080001,6,2,3.6201000000000025,True
CHEMBL4461077,4.2,nM,Cc1cc(-c2cc(CS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)n2cc[nH]c(=O)c12,8.3767507096021,444.095534496,5,1,4.218120000000003,True
CHEMBL4550548,4.2,nM,Cc1ccc(-n2nc(C(=O)N3CCN(C)CC3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1F,8.3767507096021,545.2914516120001,7,0,3.883320000000003,True
CHEMBL4218411,4.3,nM,CCS(=O)(=O)Nc1ccc2c(c1)-c1c[nH]c(=O)c3c1c(cn3C)CN2c1ccc(F)cc1,8.366531544420413,452.1318397520001,5,2,4.086000000000003,True
CHEMBL3786449,4.4,nM,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(C)(C)O)cc3n(Cc3ccccc3)c2c1,8.356547323513812,453.205241724,5,2,5.440940000000005,True
CHEMBL4171109,4.4,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C)nn3C(C)(C)C)c12,8.356547323513812,459.2382731680001,8,2,5.703480000000004,True
CHEMBL5074708,4.5,nM,Cc1noc(C)c1-c1cc(C(N)=O)c2c3cc(C(C)(C)O)ccc3n(Cc3ccccc3)c2c1,8.346787486224656,453.205241724,5,2,5.440940000000005,True
CHEMBL4587000,4.5,nM,Cc1ccc(-n2nc(C(=O)N3CCN(C)CC3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)c(C)c1,8.346787486224656,541.316523488,7,0,4.052640000000003,True
CHEMBL4583525,4.6,nM,Cc1ccc(-n2nc(C(=O)N3CC4CCC(C3)N4C)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.337242168318426,553.316523488,7,0,4.275220000000004,True
CHEMBL4212062,4.6,nM,Cn1cc2c3c(c[nH]c3c1=O)CN(CC1CC1)c1ccc(CS(C)(=O)=O)cc1-2,8.337242168318426,397.14601259599993,5,1,2.808200000000001,True
CHEMBL4449874,4.6,nM,Cc1ccc(-n2nc(C(=O)N3CCCN(C)CC3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.337242168318426,541.316523488,7,0,4.134320000000003,True
CHEMBL3893098,4.7,nM,Cc1noc(C)c1-c1cc(C(O)(c2ncccn2)c2ccc(F)cc2F)c2nc(C3CC3)[nH]c2c1,8.327902142064282,473.16633135200004,6,2,5.064540000000003,True
CHEMBL4522212,4.7,nM,CCS(=O)(=O)Cc1ccc(Oc2ccc(F)cc2F)c(-c2cc(C)c3c(=O)[nH]ccn23)c1,8.327902142064282,458.11118456,5,1,4.608220000000005,True
CHEMBL4518804,4.8,nM,Cc1ccc(-n2nc(C(=O)N3CCN(C(C)C)CC3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.318758762624412,555.3321735520001,7,0,4.522820000000005,True
CHEMBL4161145,4.9,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3c4c(nn3C)CCCC4)c12,8.309803919971486,457.2226231040001,8,2,5.055860000000004,True
CHEMBL483254,5.0,nM,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,8.301029995663981,349.179026976,3,4,3.3272200000000014,True
CHEMBL4169068,5.0,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3nn(C)c4c3CCCC4)c12,8.301029995663981,457.2226231040001,8,2,5.055860000000004,True
CHEMBL4082119,5.0,nM,Cc1cc(-c2nc3cc4c(C)nn(C)c4cc3n2[C@@H](C)c2ccccc2)cn(C)c1=O,8.301029995663981,411.20591042,6,0,4.514840000000004,True
CHEMBL3787482,5.0,nM,CCOc1ccc(S(=O)(=O)CC)cc1-c1cn(C)c(=O)c2ccc(-c3cnn(C)c3)cc12,8.301029995663981,451.15657728,7,0,3.798300000000003,True
CHEMBL4227387,5.0,nM,CCCOc1ccc(S(C)(=O)=O)cc1-c1cn(C)c(=O)c2ccc(-c3cnn(C)c3)cc12,8.301029995663981,451.15657728,7,0,3.798300000000003,True
CHEMBL3939182,5.0,nM,Cc1nnc2c(NC(C)C)nc(-c3nc4ccc(N5CCOCC5)cc4n3Cc3ccccn3)cn12,8.301029995663981,483.24950654800006,10,1,3.5496200000000018,True
CHEMBL4463165,5.2,nM,Cc1ccc(-n2c(C)nnc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.2839966563652,415.237210548,5,0,4.665040000000004,True
CHEMBL4451357,5.3,nM,Cc1ccc(-n2nc(C(=O)N3C[C@@H](C)N[C@@H](C)C3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.275724130399212,541.316523488,7,1,4.179020000000003,True
CHEMBL3982102,5.4,nM,Cc1noc(C)c1-c1cc(C(O)(c2cccnn2)C2CCC(C)(C)O2)c2nc(C3CC3)[nH]c2c1,8.267606240177031,459.227039788,7,2,4.695640000000004,True
CHEMBL4573400,5.4,nM,Cc1ccc(-n2nc(C(=O)N3CCN(C)CC3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.267606240177031,527.300873424,7,0,3.744220000000003,True
CHEMBL4172447,5.5,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3c4c(nn3C)CCC4)c12,8.259637310505756,443.2069730400001,8,2,4.665760000000003,True
CHEMBL4209113,5.5,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3c[nH]c4ccccc34)c12,8.259637310505756,409.15387484800004,5,2,5.5398400000000025,True
CHEMBL4867171,5.6,nM,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(CC(=O)N1CCN(c3ccc4nnc(Cl)n4n3)CC1)C(=O)N2C,8.2518119729938,611.2160135000001,9,0,4.359540000000004,True
CHEMBL4578490,5.7,nM,Cc1ccc(-n2c(C)nnc2-c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,8.244125144327509,387.20591042,5,0,3.884840000000003,True
CHEMBL4561468,5.8,nM,CCN1CCN(C(=O)c2nc(-c3ccc4c(c3)N(C3CCCC3)[C@H](C)C(=O)N4C)n(-c3ccc(C)cc3)n2)CC1,8.236572006437063,541.316523488,7,0,4.134320000000003,True
CHEMBL4648912,5.9,nM,CCS(=O)(=O)Nc1cc(-c2cn(C)c3c(=O)[nH]ccc23)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,8.229147988357855,552.194359756,7,2,4.851700000000004,True
CHEMBL4445973,5.9,nM,Cc1ccc(-n2nc(C(=O)N3CCN(C4CC4)CC3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.229147988357855,553.316523488,7,0,4.276820000000004,True
CHEMBL3930041,5.9,nM,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ncccn2)c2nc(C3CC3)[nH]c2c1,8.229147988357855,438.18042394400004,7,2,4.181340000000002,True
CHEMBL4279393,6.0,nM,Cc1nnn2c1-c1ccc(-c3ccc(N)nc3)cc1C(c1ccc(Cl)cc1)=NC2,8.221848749616356,400.120322224,6,1,4.359620000000003,True
CHEMBL4761474,6.0,nM,Cc1cc(-c2ccc3nc(-c4cnn(CC(C)(C)O)c4)nc(N4CCOC[C@@H]4c4ccc(F)cc4)c3c2)cn(C)c1=O,8.221848749616356,568.2598171360002,9,1,4.655320000000003,True
CHEMBL4161767,6.0,nM,Cc1nnn2c1-c1ccc(C(N)=O)cc1N(c1ccc(Cl)cc1)CC2,8.221848749616356,353.104337812,5,1,3.1575200000000017,True
CHEMBL4582401,6.1,nM,Cc1ccc(-n2nc(C(=O)N3C[C@@H](N)C4(CC4)C3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.214670164989233,539.300873424,7,1,3.919920000000003,True
CHEMBL4176849,6.1,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C(C)C)nn3C)c12,8.214670164989233,445.2226231040001,8,2,5.300460000000004,True
CHEMBL4164015,6.1,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3c(C)[nH]c4ccccc34)c12,8.214670164989233,437.18517497600004,5,2,6.156680000000005,True
CHEMBL4166630,6.1,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C)nn3C(C)C)c12,8.214670164989233,445.2226231040001,8,2,5.529380000000004,True
CHEMBL4204316,6.5,nM,Cn1cc2c3c(c[nH]c(=O)c31)-c1cc(CS(C)(=O)=O)ccc1N(c1ccc(F)cc1F)C2,8.187086643357144,455.11151890800005,5,1,4.008100000000002,True
CHEMBL4798393,6.6,nM,CC(=O)NCC#Cc1ccc(C2=N[C@@H](CC(=O)OC(C)(C)C)c3nnc(C)n3-c3sc(C)c(C)c32)cc1,8.18045606445813,517.214760852,8,1,4.365560000000004,True
CHEMBL4553774,6.6,nM,Cc1ccc(-n2nc(C(=O)N3C4CCC3CN(C)C4)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.18045606445813,553.316523488,7,0,4.2752200000000045,True
CHEMBL4776770,6.7,nM,CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,8.173925197299173,545.3226714880001,10,2,4.155620000000003,True
CHEMBL4441607,6.8,nM,C[C@@H]1C(=O)N(C)c2ccc(-c3nc(C(=O)N4CCN(C)CC4)nn3-c3ccc(Cl)cc3)cc2N1C1CCCC1,8.167491087293763,547.2462510080002,7,0,4.0892000000000035,True
CHEMBL4577433,7.0,nM,Cc1ccc(-n2nc(C(=O)N(C)CCN(C)C)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.154901959985743,529.316523488,7,0,3.9902200000000034,True
CHEMBL4228445,7.0,nM,CCn1nc(C2CC2)cc1Nc1nc(C(=O)NC)nc2[nH]c3cc(-c4c(C)noc4C)c(OC)cc3c12,8.154901959985743,500.22843675599995,9,3,4.588540000000003,True
CHEMBL4452579,7.1,nM,C[C@@H]1C(=O)N(C)c2ccc(-c3nc(C(=O)N4CCN(C)CC4)nn3-c3ccccc3)cc2N1C1CCCC1,8.148741651280925,513.28522336,7,0,3.4358000000000013,True
CHEMBL4751308,7.2,nM,Cc1sc2c(c1C)C(c1ccc(C#CCNC(=N)N)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,8.142667503568731,517.2259942320001,8,3,3.7125300000000028,True
CHEMBL3982690,7.2,nM,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ccccn2)c2nc(C3CC3)[nH]c2c1,8.142667503568731,437.1851749760001,6,2,4.786340000000003,True
CHEMBL4543167,7.4,nM,Cc1cc(-c2cc(CS(C)(=O)=O)cnc2Oc2ccc(F)cc2F)n2cc[nH]c(=O)c12,8.130768280269024,445.090783464,6,1,3.613120000000001,True
CHEMBL4584184,7.9,nM,Cc1ccc(-n2nc(C(=O)N3CCC4(CCOC4)CC3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.102372908709558,568.31618914,7,0,4.999320000000005,True
CHEMBL4796137,8.0,nM,CC[C@@H]1c2nncn2-c2cnc(Nc3ccccc3OC)nc2N1C1CCCC1,8.096910013008056,391.21205842000006,8,1,4.023200000000003,True
CHEMBL3929450,8.0,nM,CNc1nc(-c2nn(C)c(C)c2Oc2ccccc2)cn2c(C)nnc12,8.096910013008056,349.16510822800007,8,1,2.975640000000001,True
CHEMBL4442201,8.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(C1CCCC1)(N1CCC[C@H](N)C1)C(=O)N2,8.096910013008056,394.2368762,5,2,3.7191400000000003,True
CHEMBL3912279,8.0,nM,COCCN1CCC(Nc2cc(-c3cnn(C)c3Oc3ccccc3)nn3c(C)nnc23)CC1,8.096910013008056,462.2491722000001,10,1,3.148220000000001,True
CHEMBL3937670,8.0,nM,Cc1nnc2c(NC3CCN(C)CC3)cc(-c3cnn(C)c3Oc3ccccc3)nn12,8.096910013008056,418.222957452,9,1,3.1316200000000016,True
CHEMBL3787279,8.0,nM,Cc1cc(-c2nc3cnc(C4CCOCC4)cc3n2[C@@H](C)c2ccccc2)nn(C)c1=O,8.096910013008056,429.21647510400004,7,0,4.003720000000002,True
CHEMBL3787210,8.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccsc1)(N1CCC[C@H](N)C1)C(=O)N2,8.096910013008056,408.161997008,6,2,3.638740000000002,True
CHEMBL4585487,8.6,nM,Cc1ccc(-n2cnnc2-c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,8.065501548756432,373.190260356,5,0,3.5764200000000024,True
CHEMBL4454674,8.7,nM,Cc1ccc(-n2nc(C(=O)N3CCN4CCCC4C3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,8.060480747381382,553.316523488,7,0,4.276820000000004,True
CHEMBL3919831,9.0,nM,CNc1nc(-c2nc3ccc(N4CCN(C)CC4)cc3n2Cc2ccccc2)cn2c(C)nnc12,8.045757490560675,467.2545919280001,9,1,3.291220000000002,True
CHEMBL4217818,9.0,nM,CCC(=O)N1Cc2c[nH]c3c(=O)n(C)cc(c23)-c2cc(CS(C)(=O)=O)ccc21,8.045757490560675,399.12527715199997,5,1,2.3348000000000004,True
CHEMBL4097251,9.0,nM,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOC[C@H]5C)cc4n3C(C)CC3CC3)cn12,8.045757490560675,489.29645674000005,10,1,4.250920000000003,True
CHEMBL4226540,9.0,nM,CCOc1ccc(S(C)(=O)=O)cc1-c1cn(C)c(=O)c2ccc(-c3cnn(C)c3)cc12,8.045757490560675,437.1409272160001,7,0,3.4082000000000017,True
CHEMBL3785917,9.0,nM,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOC[C@@H]5C)cc4n3C(C)CC3CC3)cn12,8.045757490560675,489.29645674000005,10,1,4.250920000000003,True
CHEMBL4174669,9.1,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3nn(C)c4ccccc34)c12,8.040958607678906,453.1913229760001,8,2,5.3302600000000036,True
CHEMBL4172277,9.4,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C)nn3C)c12,8.0268721464003,417.1913229760001,8,2,4.485480000000003,True
CHEMBL4556261,9.4,nM,Cc1ccc(-n2nc(C(=O)N3CCN(C)CC3)nc2-c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,8.0268721464003,499.26957329600003,7,0,2.9640200000000014,True
CHEMBL4212515,9.4,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-n3cnc4ccccc43)c12,8.0268721464003,410.14912381600004,7,1,4.730440000000002,True
